Profile;MatchId;PredictionDate;MatchDate;LeagueId;Home;Away;Outcome;OriginalScore;NewScore;ScoreDelta;OriginalBand;NewBand;SignalCount;ActiveSignals
ACCUMULATION_MEDIUM;17;2026-07-06;;USA_USLLeagueTwo_NorCal;San Francisco City;Academica SC;OK;81.4;81.4;0.0;ALTA;ALTA;0;
ACCUMULATION_STRONG;17;2026-07-06;;USA_USLLeagueTwo_NorCal;San Francisco City;Academica SC;OK;81.4;81.4;0.0;ALTA;ALTA;0;
THREE_SIGNALS_LIGHT;17;2026-07-06;;USA_USLLeagueTwo_NorCal;San Francisco City;Academica SC;OK;81.4;81.4;0.0;ALTA;ALTA;0;
THREE_SIGNALS_MEDIUM;17;2026-07-06;;USA_USLLeagueTwo_NorCal;San Francisco City;Academica SC;OK;81.4;81.4;0.0;ALTA;ALTA;0;
THREE_SIGNALS_STRONG;17;2026-07-06;;USA_USLLeagueTwo_NorCal;San Francisco City;Academica SC;OK;81.4;81.4;0.0;ALTA;ALTA;0;
FOUR_SIGNALS_MEDIUM;17;2026-07-06;;USA_USLLeagueTwo_NorCal;San Francisco City;Academica SC;OK;81.4;81.4;0.0;ALTA;ALTA;0;
FOUR_SIGNALS_STRONG;17;2026-07-06;;USA_USLLeagueTwo_NorCal;San Francisco City;Academica SC;OK;81.4;81.4;0.0;ALTA;ALTA;0;
BASELINE;18;2026-07-06;;USA_USLLeagueTwo_Northwest;Bigfoot;Portland Bangers;OK;74.27;74.27;0.0;MEDIA;MEDIA;3;RankingGapHigh | HomePPGLow | HomeWinsLow
ACCUMULATION_LIGHT;18;2026-07-06;;USA_USLLeagueTwo_Northwest;Bigfoot;Portland Bangers;OK;74.27;72.27;-2.0;MEDIA;MEDIA;3;RankingGapHigh | HomePPGLow | HomeWinsLow
ACCUMULATION_MEDIUM;18;2026-07-06;;USA_USLLeagueTwo_Northwest;Bigfoot;Portland Bangers;OK;74.27;70.27;-4.0;MEDIA;MEDIA;3;RankingGapHigh | HomePPGLow | HomeWinsLow
ACCUMULATION_STRONG;18;2026-07-06;;USA_USLLeagueTwo_Northwest;Bigfoot;Portland Bangers;OK;74.27;68.27;-6.0;MEDIA;MEDIA;3;RankingGapHigh | HomePPGLow | HomeWinsLow
THREE_SIGNALS_LIGHT;18;2026-07-06;;USA_USLLeagueTwo_Northwest;Bigfoot;Portland Bangers;OK;74.27;72.27;-2.0;MEDIA;MEDIA;3;RankingGapHigh | HomePPGLow | HomeWinsLow
THREE_SIGNALS_MEDIUM;18;2026-07-06;;USA_USLLeagueTwo_Northwest;Bigfoot;Portland Bangers;OK;74.27;70.27;-4.0;MEDIA;MEDIA;3;RankingGapHigh | HomePPGLow | HomeWinsLow
THREE_SIGNALS_STRONG;18;2026-07-06;;USA_USLLeagueTwo_Northwest;Bigfoot;Portland Bangers;OK;74.27;68.27;-6.0;MEDIA;MEDIA;3;RankingGapHigh | HomePPGLow | HomeWinsLow
FOUR_SIGNALS_MEDIUM;18;2026-07-06;;USA_USLLeagueTwo_Northwest;Bigfoot;Portland Bangers;OK;74.27;74.27;0.0;MEDIA;MEDIA;3;RankingGapHigh | HomePPGLow | HomeWinsLow
FOUR_SIGNALS_STRONG;18;2026-07-06;;USA_USLLeagueTwo_Northwest;Bigfoot;Portland Bangers;OK;74.27;74.27;0.0;MEDIA;MEDIA;3;RankingGapHigh | HomePPGLow | HomeWinsLow
BASELINE;19;2026-07-06;;USA_USLLeagueTwo_SouthAtlantic;North Carolina FC U23;Asheville City;OK;67.1;67.1;0.0;MEDIA;MEDIA;0;
ACCUMULATION_LIGHT;19;2026-07-06;;USA_USLLeagueTwo_SouthAtlantic;North Carolina FC U23;Asheville City;OK;67.1;67.1;0.0;MEDIA;MEDIA;0;
ACCUMULATION_MEDIUM;19;2026-07-06;;USA_USLLeagueTwo_SouthAtlantic;North Carolina FC U23;Asheville City;OK;67.1;67.1;0.0;MEDIA;MEDIA;0;
ACCUMULATION_STRONG;19;2026-07-06;;USA_USLLeagueTwo_SouthAtlantic;North Carolina FC U23;Asheville City;OK;67.1;67.1;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_LIGHT;19;2026-07-06;;USA_USLLeagueTwo_SouthAtlantic;North Carolina FC U23;Asheville City;OK;67.1;67.1;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_MEDIUM;19;2026-07-06;;USA_USLLeagueTwo_SouthAtlantic;North Carolina FC U23;Asheville City;OK;67.1;67.1;0.0;MEDIA;MEDIA;0;
THREE_SIGNALS_STRONG;19;2026-07-06;;USA_USLLeagueTwo_SouthAtlantic;North Carolina FC U23;Asheville City;OK;67.1;67.1;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_MEDIUM;19;2026-07-06;;USA_USLLeagueTwo_SouthAtlantic;North Carolina FC U23;Asheville City;OK;67.1;67.1;0.0;MEDIA;MEDIA;0;
FOUR_SIGNALS_STRONG;19;2026-07-06;;USA_USLLeagueTwo_SouthAtlantic;North Carolina FC U23;Asheville City;OK;67.1;67.1;0.0;MEDIA;MEDIA;0;
BASELINE;20;2026-07-06;;USA_USLLeagueTwo_SouthCentral;East Atlanta;Birmingham 2;OK;74.65;74.65;0.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_LIGHT;20;2026-07-06;;USA_USLLeagueTwo_SouthCentral;East Atlanta;Birmingham 2;OK;74.65;72.65;-2.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_MEDIUM;20;2026-07-06;;USA_USLLeagueTwo_SouthCentral;East Atlanta;Birmingham 2;OK;74.65;70.65;-4.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_STRONG;20;2026-07-06;;USA_USLLeagueTwo_SouthCentral;East Atlanta;Birmingham 2;OK;74.65;68.65;-6.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_LIGHT;20;2026-07-06;;USA_USLLeagueTwo_SouthCentral;East Atlanta;Birmingham 2;OK;74.65;72.65;-2.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_MEDIUM;20;2026-07-06;;USA_USLLeagueTwo_SouthCentral;East Atlanta;Birmingham 2;OK;74.65;70.65;-4.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_STRONG;20;2026-07-06;;USA_USLLeagueTwo_SouthCentral;East Atlanta;Birmingham 2;OK;74.65;68.65;-6.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
FOUR_SIGNALS_MEDIUM;20;2026-07-06;;USA_USLLeagueTwo_SouthCentral;East Atlanta;Birmingham 2;OK;74.65;74.65;0.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
FOUR_SIGNALS_STRONG;20;2026-07-06;;USA_USLLeagueTwo_SouthCentral;East Atlanta;Birmingham 2;OK;74.65;74.65;0.0;MEDIA;MEDIA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
BASELINE;21;2026-07-07;;Australia_NPLACT;Monaro Panthers;Queanbeyan City;OK;89.7;89.7;0.0;ALTA;ALTA;0;
ACCUMULATION_LIGHT;21;2026-07-07;;Australia_NPLACT;Monaro Panthers;Queanbeyan City;OK;89.7;89.7;0.0;ALTA;ALTA;0;
ACCUMULATION_MEDIUM;21;2026-07-07;;Australia_NPLACT;Monaro Panthers;Queanbeyan City;OK;89.7;89.7;0.0;ALTA;ALTA;0;
ACCUMULATION_STRONG;21;2026-07-07;;Australia_NPLACT;Monaro Panthers;Queanbeyan City;OK;89.7;89.7;0.0;ALTA;ALTA;0;
THREE_SIGNALS_LIGHT;21;2026-07-07;;Australia_NPLACT;Monaro Panthers;Queanbeyan City;OK;89.7;89.7;0.0;ALTA;ALTA;0;
THREE_SIGNALS_MEDIUM;21;2026-07-07;;Australia_NPLACT;Monaro Panthers;Queanbeyan City;OK;89.7;89.7;0.0;ALTA;ALTA;0;
THREE_SIGNALS_STRONG;21;2026-07-07;;Australia_NPLACT;Monaro Panthers;Queanbeyan City;OK;89.7;89.7;0.0;ALTA;ALTA;0;
FOUR_SIGNALS_MEDIUM;21;2026-07-07;;Australia_NPLACT;Monaro Panthers;Queanbeyan City;OK;89.7;89.7;0.0;ALTA;ALTA;0;
FOUR_SIGNALS_STRONG;21;2026-07-07;;Australia_NPLACT;Monaro Panthers;Queanbeyan City;OK;89.7;89.7;0.0;ALTA;ALTA;0;
BASELINE;23;2026-07-07;;Australia_NPLQueensland;Gold Coast Knights;Queensland Lions;OK;83.07;83.07;0.0;ALTA;ALTA;0;
ACCUMULATION_LIGHT;23;2026-07-07;;Australia_NPLQueensland;Gold Coast Knights;Queensland Lions;OK;83.07;83.07;0.0;ALTA;ALTA;0;
ACCUMULATION_MEDIUM;23;2026-07-07;;Australia_NPLQueensland;Gold Coast Knights;Queensland Lions;OK;83.07;83.07;0.0;ALTA;ALTA;0;
ACCUMULATION_STRONG;23;2026-07-07;;Australia_NPLQueensland;Gold Coast Knights;Queensland Lions;OK;83.07;83.07;0.0;ALTA;ALTA;0;
THREE_SIGNALS_LIGHT;23;2026-07-07;;Australia_NPLQueensland;Gold Coast Knights;Queensland Lions;OK;83.07;83.07;0.0;ALTA;ALTA;0;
THREE_SIGNALS_MEDIUM;23;2026-07-07;;Australia_NPLQueensland;Gold Coast Knights;Queensland Lions;OK;83.07;83.07;0.0;ALTA;ALTA;0;
THREE_SIGNALS_STRONG;23;2026-07-07;;Australia_NPLQueensland;Gold Coast Knights;Queensland Lions;OK;83.07;83.07;0.0;ALTA;ALTA;0;
FOUR_SIGNALS_MEDIUM;23;2026-07-07;;Australia_NPLQueensland;Gold Coast Knights;Queensland Lions;OK;83.07;83.07;0.0;ALTA;ALTA;0;
FOUR_SIGNALS_STRONG;23;2026-07-07;;Australia_NPLQueensland;Gold Coast Knights;Queensland Lions;OK;83.07;83.07;0.0;ALTA;ALTA;0;
BASELINE;24;2026-07-07;;Australia_SAStateLeague;Cove FC;Modbury;KO;54.84;54.84;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_LIGHT;24;2026-07-07;;Australia_SAStateLeague;Cove FC;Modbury;KO;54.84;53.84;-1.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_MEDIUM;24;2026-07-07;;Australia_SAStateLeague;Cove FC;Modbury;KO;54.84;52.84;-2.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_STRONG;24;2026-07-07;;Australia_SAStateLeague;Cove FC;Modbury;KO;54.84;51.84;-3.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_LIGHT;24;2026-07-07;;Australia_SAStateLeague;Cove FC;Modbury;KO;54.84;54.84;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_MEDIUM;24;2026-07-07;;Australia_SAStateLeague;Cove FC;Modbury;KO;54.84;54.84;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_STRONG;24;2026-07-07;;Australia_SAStateLeague;Cove FC;Modbury;KO;54.84;54.84;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
FOUR_SIGNALS_MEDIUM;24;2026-07-07;;Australia_SAStateLeague;Cove FC;Modbury;KO;54.84;54.84;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
FOUR_SIGNALS_STRONG;24;2026-07-07;;Australia_SAStateLeague;Cove FC;Modbury;KO;54.84;54.84;0.0;BASSA;BASSA;2;HomePPGLow | HomeWinsLow
BASELINE;25;2026-07-07;;Bhutan_PremierLeague;Drukpa;Thimphu FC;OK;55.08;55.08;0.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_LIGHT;25;2026-07-07;;Bhutan_PremierLeague;Drukpa;Thimphu FC;OK;55.08;53.08;-2.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_MEDIUM;25;2026-07-07;;Bhutan_PremierLeague;Drukpa;Thimphu FC;OK;55.08;51.08;-4.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_STRONG;25;2026-07-07;;Bhutan_PremierLeague;Drukpa;Thimphu FC;OK;55.08;49.08;-6.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_LIGHT;25;2026-07-07;;Bhutan_PremierLeague;Drukpa;Thimphu FC;OK;55.08;53.08;-2.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_MEDIUM;25;2026-07-07;;Bhutan_PremierLeague;Drukpa;Thimphu FC;OK;55.08;51.08;-4.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_STRONG;25;2026-07-07;;Bhutan_PremierLeague;Drukpa;Thimphu FC;OK;55.08;49.08;-6.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
FOUR_SIGNALS_MEDIUM;25;2026-07-07;;Bhutan_PremierLeague;Drukpa;Thimphu FC;OK;55.08;55.08;0.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
FOUR_SIGNALS_STRONG;25;2026-07-07;;Bhutan_PremierLeague;Drukpa;Thimphu FC;OK;55.08;55.08;0.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
BASELINE;26;2026-07-07;;Finland_Kakkonen_GroupC;JBK;Narpes Kraft;OK;85.73;85.73;0.0;ALTA;ALTA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_LIGHT;26;2026-07-07;;Finland_Kakkonen_GroupC;JBK;Narpes Kraft;OK;85.73;84.73;-1.0;ALTA;ALTA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_MEDIUM;26;2026-07-07;;Finland_Kakkonen_GroupC;JBK;Narpes Kraft;OK;85.73;83.73;-2.0;ALTA;ALTA;2;HomePPGLow | HomeWinsLow
ACCUMULATION_STRONG;26;2026-07-07;;Finland_Kakkonen_GroupC;JBK;Narpes Kraft;OK;85.73;82.73;-3.0;ALTA;ALTA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_LIGHT;26;2026-07-07;;Finland_Kakkonen_GroupC;JBK;Narpes Kraft;OK;85.73;85.73;0.0;ALTA;ALTA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_MEDIUM;26;2026-07-07;;Finland_Kakkonen_GroupC;JBK;Narpes Kraft;OK;85.73;85.73;0.0;ALTA;ALTA;2;HomePPGLow | HomeWinsLow
THREE_SIGNALS_STRONG;26;2026-07-07;;Finland_Kakkonen_GroupC;JBK;Narpes Kraft;OK;85.73;85.73;0.0;ALTA;ALTA;2;HomePPGLow | HomeWinsLow
FOUR_SIGNALS_MEDIUM;26;2026-07-07;;Finland_Kakkonen_GroupC;JBK;Narpes Kraft;OK;85.73;85.73;0.0;ALTA;ALTA;2;HomePPGLow | HomeWinsLow
FOUR_SIGNALS_STRONG;26;2026-07-07;;Finland_Kakkonen_GroupC;JBK;Narpes Kraft;OK;85.73;85.73;0.0;ALTA;ALTA;2;HomePPGLow | HomeWinsLow
BASELINE;27;2026-07-07;;Kyrgyzstan_PremierLiga;Asia Talas;Abdysh-Ata;OK;77.93;77.93;0.0;ALTA;ALTA;1;RankingGapHigh
ACCUMULATION_LIGHT;27;2026-07-07;;Kyrgyzstan_PremierLiga;Asia Talas;Abdysh-Ata;OK;77.93;77.93;0.0;ALTA;ALTA;1;RankingGapHigh
ACCUMULATION_MEDIUM;27;2026-07-07;;Kyrgyzstan_PremierLiga;Asia Talas;Abdysh-Ata;OK;77.93;77.93;0.0;ALTA;ALTA;1;RankingGapHigh
ACCUMULATION_STRONG;27;2026-07-07;;Kyrgyzstan_PremierLiga;Asia Talas;Abdysh-Ata;OK;77.93;77.93;0.0;ALTA;ALTA;1;RankingGapHigh
THREE_SIGNALS_LIGHT;27;2026-07-07;;Kyrgyzstan_PremierLiga;Asia Talas;Abdysh-Ata;OK;77.93;77.93;0.0;ALTA;ALTA;1;RankingGapHigh
THREE_SIGNALS_MEDIUM;27;2026-07-07;;Kyrgyzstan_PremierLiga;Asia Talas;Abdysh-Ata;OK;77.93;77.93;0.0;ALTA;ALTA;1;RankingGapHigh
THREE_SIGNALS_STRONG;27;2026-07-07;;Kyrgyzstan_PremierLiga;Asia Talas;Abdysh-Ata;OK;77.93;77.93;0.0;ALTA;ALTA;1;RankingGapHigh
FOUR_SIGNALS_MEDIUM;27;2026-07-07;;Kyrgyzstan_PremierLiga;Asia Talas;Abdysh-Ata;OK;77.93;77.93;0.0;ALTA;ALTA;1;RankingGapHigh
FOUR_SIGNALS_STRONG;27;2026-07-07;;Kyrgyzstan_PremierLiga;Asia Talas;Abdysh-Ata;OK;77.93;77.93;0.0;ALTA;ALTA;1;RankingGapHigh
BASELINE;28;2026-07-07;;Kyrgyzstan_PremierLiga;Kyrgyzaltyn;Talant;KO;53.74;53.74;0.0;BASSA;BASSA;4;HomePPGLow | WorstPPGLow | HomeWinsLow | HomeRestartGFLow
ACCUMULATION_LIGHT;28;2026-07-07;;Kyrgyzstan_PremierLiga;Kyrgyzaltyn;Talant;KO;53.74;50.74;-3.0;BASSA;BASSA;4;HomePPGLow | WorstPPGLow | HomeWinsLow | HomeRestartGFLow
ACCUMULATION_MEDIUM;28;2026-07-07;;Kyrgyzstan_PremierLiga;Kyrgyzaltyn;Talant;KO;53.74;47.74;-6.0;BASSA;BASSA;4;HomePPGLow | WorstPPGLow | HomeWinsLow | HomeRestartGFLow
ACCUMULATION_STRONG;28;2026-07-07;;Kyrgyzstan_PremierLiga;Kyrgyzaltyn;Talant;KO;53.74;44.74;-9.0;BASSA;BASSA;4;HomePPGLow | WorstPPGLow | HomeWinsLow | HomeRestartGFLow
THREE_SIGNALS_LIGHT;28;2026-07-07;;Kyrgyzstan_PremierLiga;Kyrgyzaltyn;Talant;KO;53.74;49.74;-4.0;BASSA;BASSA;4;HomePPGLow | WorstPPGLow | HomeWinsLow | HomeRestartGFLow
THREE_SIGNALS_MEDIUM;28;2026-07-07;;Kyrgyzstan_PremierLiga;Kyrgyzaltyn;Talant;KO;53.74;46.74;-7.0;BASSA;BASSA;4;HomePPGLow | WorstPPGLow | HomeWinsLow | HomeRestartGFLow
THREE_SIGNALS_STRONG;28;2026-07-07;;Kyrgyzstan_PremierLiga;Kyrgyzaltyn;Talant;KO;53.74;43.74;-10.0;BASSA;BASSA;4;HomePPGLow | WorstPPGLow | HomeWinsLow | HomeRestartGFLow
FOUR_SIGNALS_MEDIUM;28;2026-07-07;;Kyrgyzstan_PremierLiga;Kyrgyzaltyn;Talant;KO;53.74;48.74;-5.0;BASSA;BASSA;4;HomePPGLow | WorstPPGLow | HomeWinsLow | HomeRestartGFLow
FOUR_SIGNALS_STRONG;28;2026-07-07;;Kyrgyzstan_PremierLiga;Kyrgyzaltyn;Talant;KO;53.74;45.74;-8.0;BASSA;BASSA;4;HomePPGLow | WorstPPGLow | HomeWinsLow | HomeRestartGFLow
BASELINE;29;2026-07-07;;Kyrgyzstan_PremierLiga;Neftchi Kochkor-Ata;Aldier;KO;54.84;54.84;0.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_LIGHT;29;2026-07-07;;Kyrgyzstan_PremierLiga;Neftchi Kochkor-Ata;Aldier;KO;54.84;52.84;-2.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_MEDIUM;29;2026-07-07;;Kyrgyzstan_PremierLiga;Neftchi Kochkor-Ata;Aldier;KO;54.84;50.84;-4.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_STRONG;29;2026-07-07;;Kyrgyzstan_PremierLiga;Neftchi Kochkor-Ata;Aldier;KO;54.84;48.84;-6.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_LIGHT;29;2026-07-07;;Kyrgyzstan_PremierLiga;Neftchi Kochkor-Ata;Aldier;KO;54.84;52.84;-2.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_MEDIUM;29;2026-07-07;;Kyrgyzstan_PremierLiga;Neftchi Kochkor-Ata;Aldier;KO;54.84;50.84;-4.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_STRONG;29;2026-07-07;;Kyrgyzstan_PremierLiga;Neftchi Kochkor-Ata;Aldier;KO;54.84;48.84;-6.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
FOUR_SIGNALS_MEDIUM;29;2026-07-07;;Kyrgyzstan_PremierLiga;Neftchi Kochkor-Ata;Aldier;KO;54.84;54.84;0.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
FOUR_SIGNALS_STRONG;29;2026-07-07;;Kyrgyzstan_PremierLiga;Neftchi Kochkor-Ata;Aldier;KO;54.84;54.84;0.0;BASSA;BASSA;3;HomePPGLow | WorstPPGLow | HomeWinsLow
BASELINE;30;2026-07-07;;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Erie Sports Center;OK;86.38;86.38;0.0;ALTA;ALTA;2;RankingGapHigh | WorstPPGLow
ACCUMULATION_LIGHT;30;2026-07-07;;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Erie Sports Center;OK;86.38;85.38;-1.0;ALTA;ALTA;2;RankingGapHigh | WorstPPGLow
ACCUMULATION_MEDIUM;30;2026-07-07;;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Erie Sports Center;OK;86.38;84.38;-2.0;ALTA;ALTA;2;RankingGapHigh | WorstPPGLow
ACCUMULATION_STRONG;30;2026-07-07;;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Erie Sports Center;OK;86.38;83.38;-3.0;ALTA;ALTA;2;RankingGapHigh | WorstPPGLow
THREE_SIGNALS_LIGHT;30;2026-07-07;;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Erie Sports Center;OK;86.38;86.38;0.0;ALTA;ALTA;2;RankingGapHigh | WorstPPGLow
THREE_SIGNALS_MEDIUM;30;2026-07-07;;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Erie Sports Center;OK;86.38;86.38;0.0;ALTA;ALTA;2;RankingGapHigh | WorstPPGLow
THREE_SIGNALS_STRONG;30;2026-07-07;;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Erie Sports Center;OK;86.38;86.38;0.0;ALTA;ALTA;2;RankingGapHigh | WorstPPGLow
FOUR_SIGNALS_MEDIUM;30;2026-07-07;;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Erie Sports Center;OK;86.38;86.38;0.0;ALTA;ALTA;2;RankingGapHigh | WorstPPGLow
FOUR_SIGNALS_STRONG;30;2026-07-07;;USA_USLLeagueTwo_GreatForest;Lorain County Leviathan;Erie Sports Center;OK;86.38;86.38;0.0;ALTA;ALTA;2;RankingGapHigh | WorstPPGLow
BASELINE;31;2026-07-07;;USA_USLLeagueTwo_Heartland;Rochester FC;Minneapolis City;OK;76.36;76.36;0.0;ALTA;ALTA;4;RankingGapHigh | HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_LIGHT;31;2026-07-07;;USA_USLLeagueTwo_Heartland;Rochester FC;Minneapolis City;OK;76.36;73.36;-3.0;ALTA;MEDIA;4;RankingGapHigh | HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_MEDIUM;31;2026-07-07;;USA_USLLeagueTwo_Heartland;Rochester FC;Minneapolis City;OK;76.36;70.36;-6.0;ALTA;MEDIA;4;RankingGapHigh | HomePPGLow | WorstPPGLow | HomeWinsLow
ACCUMULATION_STRONG;31;2026-07-07;;USA_USLLeagueTwo_Heartland;Rochester FC;Minneapolis City;OK;76.36;67.36;-9.0;ALTA;MEDIA;4;RankingGapHigh | HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_LIGHT;31;2026-07-07;;USA_USLLeagueTwo_Heartland;Rochester FC;Minneapolis City;OK;76.36;72.36;-4.0;ALTA;MEDIA;4;RankingGapHigh | HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_MEDIUM;31;2026-07-07;;USA_USLLeagueTwo_Heartland;Rochester FC;Minneapolis City;OK;76.36;69.36;-7.0;ALTA;MEDIA;4;RankingGapHigh | HomePPGLow | WorstPPGLow | HomeWinsLow
THREE_SIGNALS_STRONG;31;2026-07-07;;USA_USLLeagueTwo_Heartland;Rochester FC;Minneapolis City;OK;76.36;66.36;-10.0;ALTA;MEDIA;4;RankingGapHigh | HomePPGLow | WorstPPGLow | HomeWinsLow
FOUR_SIGNALS_MEDIUM;31;2026-07-07;;USA_USLLeagueTwo_Heartland;Rochester FC;Minneapolis City;OK;76.36;71.36;-5.0;ALTA;MEDIA;4;RankingGapHigh | HomePPGLow | WorstPPGLow | HomeWinsLow
FOUR_SIGNALS_STRONG;31;2026-07-07;;USA_USLLeagueTwo_Heartland;Rochester FC;Minneapolis City;OK;76.36;68.36;-8.0;ALTA;MEDIA;4;RankingGapHigh | HomePPGLow | WorstPPGLow | HomeWinsLow
BASELINE;32;2026-07-07;;USA_USLLeagueTwo_LoneStar;Lonestar SC;Hill Country Lobos;OK;84.1;84.1;0.0;ALTA;ALTA;1;WorstPPGLow
ACCUMULATION_LIGHT;32;2026-07-07;;USA_USLLeagueTwo_LoneStar;Lonestar SC;Hill Country Lobos;OK;84.1;84.1;0.0;ALTA;ALTA;1;WorstPPGLow
ACCUMULATION_MEDIUM;32;2026-07-07;;USA_USLLeagueTwo_LoneStar;Lonestar SC;Hill Country Lobos;OK;84.1;84.1;0.0;ALTA;ALTA;1;WorstPPGLow
ACCUMULATION_STRONG;32;2026-07-07;;USA_USLLeagueTwo_LoneStar;Lonestar SC;Hill Country Lobos;OK;84.1;84.1;0.0;ALTA;ALTA;1;WorstPPGLow
THREE_SIGNALS_LIGHT;32;2026-07-07;;USA_USLLeagueTwo_LoneStar;Lonestar SC;Hill Country Lobos;OK;84.1;84.1;0.0;ALTA;ALTA;1;WorstPPGLow
THREE_SIGNALS_MEDIUM;32;2026-07-07;;USA_USLLeagueTwo_LoneStar;Lonestar SC;Hill Country Lobos;OK;84.1;84.1;0.0;ALTA;ALTA;1;WorstPPGLow
THREE_SIGNALS_STRONG;32;2026-07-07;;USA_USLLeagueTwo_LoneStar;Lonestar SC;Hill Country Lobos;OK;84.1;84.1;0.0;ALTA;ALTA;1;WorstPPGLow
FOUR_SIGNALS_MEDIUM;32;2026-07-07;;USA_USLLeagueTwo_LoneStar;Lonestar SC;Hill Country Lobos;OK;84.1;84.1;0.0;ALTA;ALTA;1;WorstPPGLow
FOUR_SIGNALS_STRONG;32;2026-07-07;;USA_USLLeagueTwo_LoneStar;Lonestar SC;Hill Country Lobos;OK;84.1;84.1;0.0;ALTA;ALTA;1;WorstPPGLow
BASELINE;33;2026-07-07;;USA_USLLeagueTwo_Northeast;Black Rock;Seacoast Utd Phantoms;OK;83.5;83.5;0.0;ALTA;ALTA;0;
ACCUMULATION_LIGHT;33;2026-07-07;;USA_USLLeagueTwo_Northeast;Black Rock;Seacoast Utd Phantoms;OK;83.5;83.5;0.0;ALTA;ALTA;0;
ACCUMULATION_MEDIUM;33;2026-07-07;;USA_USLLeagueTwo_Northeast;Black Rock;Seacoast Utd Phantoms;OK;83.5;83.5;0.0;ALTA;ALTA;0;
