PredictionDate;MatchDate;LeagueId;Round;Home;Away;Score;Band;MatchStatus;HG;AG;Goals;Over25;BTTS;Reason;RankingGapScore;HomeAttackScore;AwayAttackScore;HomeDefenseWeaknessScore;AwayDefenseWeaknessScore;HomeLast10OverScore;AwayLast10OverScore;HomeVenueOverScore;AwayVenueOverScore;BTTSProfileScore;AlgorithmVersion;HomeSourceLeagueId;AwaySourceLeagueId;CompetitionGroup
2026-08-09;2026-08-09;Bolivia_DivisionProfesional;19;Real Potosi;Blooming;35.68;BASSA;SCHEDULED;;;;;;Ranking gap: 0.028 | Attacco casa: 1.38/gara | Difesa trasferta subisce: 1.08/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.20;0.56;13.85;;;10.77;7.5;3.0;;;;2.0.dev1;Bolivia_DivisionProfesional;Bolivia_DivisionProfesional;
2026-08-09;2026-08-09;Bolivia_DivisionProfesional;19;GV San Jose;Always Ready;35.19;BASSA;SCHEDULED;;;;;;Ranking gap: 0.242 | Attacco casa: 0.92/gara | Difesa trasferta subisce: 0.46/gara | Over25 casa ultime10: 0.50 | Over25 trasferta ultime10: 0.60;4.84;9.23;;;4.62;7.5;9.0;;;;2.0.dev1;Bolivia_DivisionProfesional;Bolivia_DivisionProfesional;
2026-08-09;2026-08-09;Kazakhstan_PremierLeague;31;Tobol;Kaisar;34.08;BASSA;SCHEDULED;;;;;;Ranking gap: 0.029 | Attacco casa: 1.05/gara | Difesa trasferta subisce: 1.10/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.40;0.58;10.5;;;11.0;6.0;6.0;;;;2.0.dev1;Kazakhstan_PremierLeague;Kazakhstan_PremierLeague;
2026-08-09;2026-08-09;Latvia_Virsliga;27;Jelgava;Auda;33.96;BASSA;SCHEDULED;;;;;;Ranking gap: 0.196 | Attacco casa: 0.91/gara | Difesa trasferta subisce: 1.19/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.20;3.92;9.13;;;11.9;6.0;3.0;;;;2.0.dev1;Latvia_Virsliga;Latvia_Virsliga;
2026-08-09;2026-08-09;USA_USLChampionship;28;FC Tulsa;Detroit;33.96;BASSA;SCHEDULED;;;;;;Ranking gap: 0.010 | Attacco casa: 1.18/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.50;0.2;11.76;;;10.0;4.5;7.5;;;;2.0.dev1;USA_USLChampionship;USA_USLChampionship;
2026-08-09;2026-08-09;USA_USLChampionship;28;Pittsburgh;Sacramento Republic;31.22;BASSA;SCHEDULED;;;;;;Ranking gap: 0.010 | Attacco casa: 1.11/gara | Difesa trasferta subisce: 0.94/gara | Over25 casa ultime10: 0.20 | Over25 trasferta ultime10: 0.50;0.2;11.11;;;9.41;3.0;7.5;;;;2.0.dev1;USA_USLChampionship;USA_USLChampionship;
2026-08-09;2026-08-09;Sweden_Allsvenskan;21;Halmstad;GAIS;31.07;BASSA;SCHEDULED;;;;;;Ranking gap: 0.162 | Attacco casa: 0.73/gara | Difesa trasferta subisce: 1.00/gara | Over25 casa ultime10: 0.40 | Over25 trasferta ultime10: 0.30;3.24;7.33;;;10.0;6.0;4.5;;;;2.0.dev1;Sweden_Allsvenskan;Sweden_Allsvenskan;
2026-08-09;2026-08-09;USA_USLChampionship;28;Indy Eleven;Hartford Athletic;29.05;BASSA;SCHEDULED;;;;;;Ranking gap: 0.013 | Attacco casa: 1.19/gara | Difesa trasferta subisce: 0.94/gara | Over25 casa ultime10: 0.30 | Over25 trasferta ultime10: 0.20;0.26;11.88;;;9.41;4.5;3.0;;;;2.0.dev1;USA_USLChampionship;USA_USLChampionship;
2026-08-09;2026-08-09;Finland_Kolmonen_Southern_Group2;16;VJS/2;TiPS;74.08;ALTA;SCHEDULED;;;;;;"Ranking gap: 0.079 | Attacco casa: 3.50/gara | Difesa trasferta subisce: 2.64/gara | Over25 casa ultime10: 0.80 | Over25 trasferta ultime10: 0.70 || V20DEV_CANDIDATE[V20Score=74.08;V20Band=MEDIA-ALTA;V22Score=89.05;V22Band=ALTA;V25Score=89.05;V25Band=ALTA;MinV20Score=71.00]";1.58;25.0;;;25.0;12.0;10.5;;;;2.0.dev1;Finland_Kolmonen_Southern_Group2;Finland_Kolmonen_Southern_Group2;
2026-08-09;2026-08-11;Finland_Kolmonen_Western_Group3;10;VPV;Kiisto;10.0;BASSA;SCHEDULED;;;;;;Ranking gap: 0.000 | Attacco casa: 1.00/gara | Difesa trasferta subisce: 0.00/gara | Over25 casa ultime10: 0.00 | Over25 trasferta ultime10: 0.00;0.0;10.0;;;0.0;0.0;0.0;;;;2.0.dev1;Finland_Kolmonen_Western_Group3;Finland_Kolmonen_Western_Group3;
2026-08-09;2026-08-09;Finland_Kolmonen_Western_Group3;10;Sp. Kristina;VPV;0.0;BASSA;SCHEDULED;;;;;;Ranking gap: 0.000 | Attacco casa: 0.00/gara | Difesa trasferta subisce: 0.00/gara | Over25 casa ultime10: 0.00 | Over25 trasferta ultime10: 0.00;0.0;0.0;;;0.0;0.0;0.0;;;;2.0.dev1;Finland_Kolmonen_Western_Group3;Finland_Kolmonen_Western_Group3;
